Id,Manufacturer,Model,Transmission,Color,Miles_Driven,Year_Produced,Engine_Type,Engine_Cap,Category,Price($)
2142,Kia,Clarus,mechanical,green,250000,1997,gasoline,1.8,sedan,600
2143,Kia,Cee'd,mechanical,other,172000,2010,diesel,1.6,hatchback,6300
2144,Kia,Sportage,mechanical,black,52000,2017,gasoline,1.6,suv,17800
2145,Kia,Sorento,automatic,white,134000,2014,diesel,2.2,suv,19999
2146,Kia,Cee'd,mechanical,blue,150000,2014,diesel,1.6,universal,12700
2147,Kia,Sorento,mechanical,silver,300000,2004,diesel,2.5,suv,7200
2148,Kia,Rio,mechanical,blue,99200,2012,gasoline,1.4,sedan,7400
2149,Kia,Rio,automatic,silver,55000,2014,gasoline,1.4,sedan,8500
2150,Kia,Rio,automatic,white,100000,2014,gasoline,1.4,sedan,9500
2151,Kia,Sephia,mechanical,silver,190000,1997,gasoline,1.5,hatchback,550
2152,Kia,Picanto,automatic,red,154000,2008,gasoline,1.1,hatchback,4100
2153,Kia,Sportage,mechanical,other,81000,2014,gasoline,2,suv,14500
2154,Kia,Rio,automatic,black,33000,2015,gasoline,1.6,sedan,11600
2155,Kia,Carnival,mechanical,silver,350000,2003,diesel,2.9,minivan,3700
2156,Kia,Carens,mechanical,silver,380000,2000,gasoline,1.8,universal,3000
2159,Kia,Sorento,mechanical,silver,272000,2005,diesel,2.5,suv,8500
2160,Kia,Rio,mechanical,red,120150,2013,gasoline,1.4,sedan,9000
2161,Kia,Cee'd,mechanical,blue,74000,2014,gasoline,1.6,universal,11200
2162,Kia,Sephia,mechanical,green,1000000,1994,gasoline,1.6,sedan,200
2163,Kia,Rio,mechanical,black,67000,2013,gasoline,1.4,sedan,8250
2164,Kia,Magentis,mechanical,silver,380000,2005,gasoline,2,sedan,3150
2165,Kia,Rio,mechanical,grey,135000,2010,gasoline,1.4,hatchback,5200
2166,Kia,Sorento,automatic,silver,290000,2006,diesel,2.5,suv,7700
2167,Kia,Sorento,automatic,blue,116000,2009,diesel,2.2,suv,13000
2169,Kia,Carens,mechanical,silver,127000,2005,gasoline,2,universal,4700
2170,Kia,Rio,automatic,grey,39000,2013,gasoline,1.6,sedan,10000
2171,Kia,Sorento,automatic,silver,175000,2009,diesel,2.2,suv,12500
2172,Kia,Sportage,mechanical,white,118000,2011,gasoline,2,suv,12700
2174,Kia,Sportage,mechanical,black,109000,2014,gasoline,2,suv,15500
2175,Kia,Cee'd,mechanical,brown,105000,2014,gasoline,1.6,universal,10600
2176,Kia,Sorento,automatic,black,20000,2018,diesel,2.2,suv,34000
2177,Kia,Carens,mechanical,red,201000,2004,diesel,2,minivan,4199
2178,Kia,Sorento,automatic,other,310000,2005,diesel,2.5,suv,6700
2179,Kia,Sorento,automatic,black,210000,2009,diesel,2.2,suv,14900
2180,Kia,Cee'd,mechanical,black,69000,2013,gasoline,1.4,hatchback,8900
2181,Kia,Sorento,automatic,silver,250000,2006,diesel,2.5,suv,16598.68
2182,Kia,Cee'd,mechanical,grey,120000,2009,gasoline,1.4,hatchback,6000
2183,Kia,Cee'd,mechanical,brown,145000,2011,gasoline,1.6,hatchback,6700
2184,Kia,Sportage,automatic,black,50000,2015,gasoline,2,suv,21000
2185,Kia,Sorento,automatic,grey,200000,2006,diesel,2.5,suv,6890
2186,Kia,Clarus,mechanical,green,350000,1998,gasoline,1.8,sedan,500
2187,Kia,Sorento,mechanical,silver,250000,2002,diesel,2.5,suv,7300
2188,Kia,Sorento,mechanical,blue,290000,2002,diesel,2.5,suv,5700
2190,Kia,Rio,automatic,grey,161000,2010,gasoline,1.6,sedan,6500
2193,Kia,Carnival,mechanical,silver,236000,2004,diesel,2.9,minivan,3700
2194,Kia,Cee'd,mechanical,brown,101002,2014,gasoline,1.4,hatchback,12500
2195,Kia,Sorento,automatic,black,300000,2003,diesel,2.5,suv,7500
2196,Kia,Sportage,automatic,black,78000,2012,gasoline,2,suv,14000
2201,Kia,Sorento,mechanical,black,320000,2003,gasoline,2.4,suv,8000
2202,Kia,Soul,mechanical,grey,119000,2010,gasoline,1.6,hatchback,7600
2203,Kia,Sportage,mechanical,brown,183000,2010,gasoline,2,suv,10800
2204,Kia,Carens,automatic,black,300000,2003,diesel,2,minivan,3500
2205,Kia,Rio,mechanical,silver,237000,2003,gasoline,1.3,universal,2940
2206,Kia,Sportage,mechanical,red,64000,2017,gasoline,1.6,suv,17000
2207,Kia,Sportage,mechanical,silver,180000,2009,gasoline,2,suv,8700
2208,Kia,Sportage,automatic,grey,161000,2010,gasoline,2,suv,11900
2210,Kia,Sorento,automatic,black,190000,2007,diesel,2.5,suv,8900
2211,Kia,Sephia,mechanical,red,294000,1995,gasoline,1.6,sedan,300
2212,Kia,Sorento,automatic,black,300000,2006,diesel,2.5,suv,8900
2226,Kia,Sportage,mechanical,silver,145000,2011,diesel,1.7,suv,13200
2227,Kia,Rio,mechanical,silver,88000,2011,gasoline,1.4,sedan,7000
2231,Kia,Cee'd,mechanical,red,81000,2014,gasoline,1.6,hatchback,12000
2232,Kia,Rio,mechanical,other,125000,2014,gasoline,1.6,hatchback,8700
2236,Kia,Rio,automatic,other,130000,2013,gasoline,1.6,sedan,8499
2239,Kia,Sorento,automatic,silver,270000,2003,diesel,2.5,suv,5700
2240,Kia,Sportage,mechanical,black,171000,2011,diesel,1.7,suv,12500
2241,Kia,Sportage,mechanical,blue,999999,2001,diesel,2,suv,2300
2243,Kia,Rio,mechanical,silver,249448,2000,gasoline,1.5,sedan,1600
2244,Kia,Carens,mechanical,silver,320000,2002,diesel,2,minivan,3000
2245,Kia,Sephia,mechanical,grey,251000,1996,gasoline,1.6,sedan,600
2247,Kia,Spectra,mechanical,red,170000,2007,gasoline,1.6,sedan,3500
2248,Kia,Sportage,automatic,orange,88000,2014,gasoline,2,suv,16100
2249,Kia,Rio,automatic,white,40000,2014,gasoline,1.4,hatchback,9000
2252,Kia,Cee'd,mechanical,green,162883,2009,diesel,1.6,universal,6400
2253,Kia,Sportage,automatic,red,124000,2011,gasoline,2,universal,12000
2255,Kia,Sportage,mechanical,other,94200,2015,gasoline,2,suv,16000
2256,Kia,Sportage,mechanical,white,273588,2013,gasoline,2,suv,11900
2257,Kia,Sportage,automatic,black,130000,2014,gasoline,2,suv,14999
2259,Kia,Sorento,automatic,silver,109000,2014,diesel,2.2,suv,21100
2260,Kia,Clarus,mechanical,other,272000,1997,gasoline,2,sedan,450
2261,Kia,Cerato,mechanical,blue,50000,2017,gasoline,1.6,sedan,13000
2262,Kia,Shuma,automatic,blue,255000,1999,gasoline,1.5,sedan,1250
2263,Kia,Sorento,mechanical,other,265000,2004,gasoline,2.4,suv,8800
2264,Kia,Sportage,mechanical,silver,134000,2011,gasoline,2,suv,12500
2265,Kia,Sportage,mechanical,other,140000,2011,diesel,1.7,suv,14700
2266,Kia,Sorento,automatic,silver,285000,2002,diesel,2,suv,6999
2267,Kia,Rio,mechanical,brown,131000,2015,gasoline,1.4,sedan,7500
2268,Kia,Sorento,automatic,grey,67000,2010,gasoline,2.4,suv,11350
2269,Kia,Picanto,mechanical,white,90000,2010,gasoline,1.1,hatchback,4500
2271,Kia,Sportage,automatic,silver,91773,2011,gasoline,2,suv,12490
2272,Kia,Clarus,mechanical,green,430000,1997,gasoline,1.8,sedan,500
2273,Kia,Sorento,automatic,red,326697,2002,gasoline,3.5,suv,6000
2275,Kia,Sportage,automatic,grey,145000,2010,gasoline,2,suv,11800
2278,Kia,Rio,mechanical,silver,147000,2016,gasoline,1.6,sedan,9500
2279,Kia,Rio,mechanical,black,105000,2012,gasoline,1.4,sedan,6500
2280,Kia,Rio,mechanical,orange,193000,2007,gasoline,1.4,sedan,3800
2281,Kia,Sportage,automatic,white,180000,2011,gasoline,2,suv,12700
2282,Kia,Sportage,automatic,black,298000,2006,diesel,2,suv,7500
2283,Kia,Sorento,automatic,blue,215000,2003,diesel,2.5,suv,7000
2286,Kia,Sportage,mechanical,green,64000,2008,gasoline,2,suv,10300
2287,Kia,Clarus,mechanical,silver,444444,2000,gasoline,2,sedan,750
2288,Kia,Rio,mechanical,silver,255000,2007,diesel,1.5,sedan,4200
2289,Kia,Shuma,mechanical,grey,189000,1999,gasoline,1.5,hatchback,2000
2290,Kia,Picanto,mechanical,white,250000,2004,gasoline,1.1,hatchback,2500
2291,Kia,Rio,mechanical,black,80000,2014,gasoline,1.4,sedan,8950
2292,Kia,Carens,automatic,black,57000,2014,gasoline,2,minivan,17245
2294,Kia,Sorento,automatic,silver,180000,2007,diesel,2.5,suv,8800
2295,Kia,Cee'd,mechanical,red,130000,2012,gasoline,1.6,sedan,8000
2296,Kia,Sorento,automatic,black,220000,2004,gasoline,3.5,suv,5700
2297,Kia,Carnival,automatic,silver,330000,2006,diesel,2.9,minivan,6800
2298,Kia,Cerato,mechanical,blue,209215,2005,gasoline,2,hatchback,3000
2300,Kia,Sportage,automatic,silver,205320,2006,gasoline,2.7,suv,8150
2301,Kia,Cee'd,mechanical,silver,60000,2015,gasoline,1.6,hatchback,10500
2302,Kia,Rio,mechanical,silver,200000,2010,gasoline,1.4,hatchback,6000
2303,Kia,Carens,mechanical,blue,260000,2003,diesel,2,minivan,4500
2304,Kia,Sportage,mechanical,black,124000,2011,diesel,1.7,hatchback,13500
2306,Kia,Optima,automatic,black,145000,2015,gasoline,2,sedan,14500
2307,Kia,Clarus,mechanical,green,276000,1999,gasoline,1.8,universal,2000
2310,Kia,Rio,automatic,other,125000,2011,gasoline,1.6,sedan,7900
2311,Kia,Picanto,mechanical,yellow,268000,2005,gasoline,1,hatchback,2560.94
2312,Opel,Corsa,mechanical,red,132000,2014,diesel,1.3,hatchback,7990
2313,Opel,Insignia,mechanical,other,200100,2008,gasoline,1.8,liftback,7750
2314,Opel,Omega,mechanical,brown,320000,2000,gasoline,2.5,sedan,2100
2315,Opel,Zafira,mechanical,blue,285000,2001,diesel,2,minivan,4250
2316,Opel,Vectra,mechanical,violet,298000,1997,gasoline,1.8,universal,2250
2318,Opel,Vectra,mechanical,silver,265000,2000,gasoline,1.8,sedan,3350
2320,Opel,Vectra,mechanical,violet,280000,2000,gasoline,1.6,sedan,3300
2321,Opel,Zafira,mechanical,violet,285000,2003,diesel,2,minivan,5250
2322,Opel,Vectra,mechanical,green,285000,2001,diesel,2.2,universal,3200
2323,Opel,Signum,automatic,blue,373000,2003,diesel,2.2,hatchback,5600
2324,Opel,Astra,mechanical,silver,121000,2010,gasoline,1.6,sedan,5999
2325,Opel,Meriva,mechanical,silver,162000,2003,gasoline,1.6,minivan,3999
2327,Opel,Zafira,mechanical,black,215000,2007,diesel,1.9,minivan,7200
2328,Opel,Omega,mechanical,silver,360000,2000,diesel,2.5,sedan,3000
2329,Opel,Zafira,mechanical,red,200000,2010,diesel,1.7,minivan,8500
2330,Opel,Astra,automatic,silver,102455,2012,gasoline,1.4,universal,9700
2331,Opel,Monterey,mechanical,green,457800,1993,diesel,3.1,suv,3300
2332,Opel,Vectra,automatic,green,350000,1998,gasoline,1.6,liftback,2250
2333,Opel,Astra,automatic,black,249000,2008,gasoline,1.8,universal,5800
2334,Opel,Zafira,mechanical,blue,336000,2001,diesel,2,minivan,4000
2335,Opel,Movano,mechanical,blue,500000,2005,diesel,2.5,minibus,9000
2336,Opel,Omega,mechanical,white,350000,2002,diesel,2,universal,2300
2337,Opel,Astra,automatic,silver,240000,2005,gasoline,1.8,hatchback,4800
2338,Opel,Insignia,mechanical,grey,173000,2009,gasoline,1.8,liftback,8500
2339,Opel,Astra,mechanical,black,125000,2010,gasoline,1.4,hatchback,7250
2340,Opel,Corsa,mechanical,silver,257000,2006,diesel,1.3,coupe,3350
2342,Opel,Vectra,mechanical,other,351000,1996,gasoline,1.8,universal,1600
2344,Opel,Zafira,mechanical,silver,400000,2002,diesel,2,minivan,4250
2346,Opel,Astra,mechanical,green,250000,1999,gasoline,1.6,universal,2500
2347,Opel,Omega,mechanical,blue,335000,1998,gasoline,2,universal,1950
2348,Opel,Vectra,mechanical,black,555555,1992,gasoline,2,sedan,650
2349,Opel,Vivaro,mechanical,white,181000,2015,diesel,1.6,minibus,18190
2350,Opel,Mokka,mechanical,brown,55000,2013,gasoline,1.8,suv,11700
2351,Opel,Astra,mechanical,silver,183000,2016,diesel,1.6,universal,9950
2352,Opel,Astra,mechanical,silver,278000,2002,gasoline,1.6,sedan,4000
2353,Opel,Antara,mechanical,blue,230000,2007,diesel,2,suv,8999
2354,Opel,Vectra,mechanical,grey,217000,2008,gasoline,1.8,hatchback,6200
2355,Opel,Zafira,automatic,white,172000,2013,diesel,2,minivan,12500
2356,Opel,Omega,mechanical,silver,285000,2001,gasoline,2.2,sedan,2200
2357,Opel,Vectra,automatic,black,190000,2008,gasoline,1.8,hatchback,8000
2358,Opel,Signum,automatic,black,470000,2003,diesel,2.2,hatchback,4700
2359,Opel,Vectra,mechanical,red,200000,2000,gasoline,1.6,universal,1100
2360,Opel,Combo,mechanical,white,212000,2009,gasoline,1.4,minivan,4433
2361,Opel,Vectra,automatic,red,666666,1997,gasoline,1.6,sedan,1350
2362,Opel,Omega,mechanical,green,275500,1996,gasoline,2,sedan,1450
2363,Opel,Zafira,automatic,blue,250000,2004,diesel,2,minivan,4900
2364,Opel,Vectra,mechanical,black,222000,2008,gasoline,1.8,universal,7700
2365,Opel,Sintra,mechanical,green,370000,1998,diesel,2.2,minivan,2200
2366,Opel,Omega,automatic,black,276000,1999,diesel,2.5,sedan,500
2367,Opel,Zafira,mechanical,red,369000,2000,diesel,2,minivan,3300
2368,Opel,Omega,mechanical,green,390500,2001,diesel,2.2,universal,3500
2369,Opel,Zafira,mechanical,silver,350000,2001,diesel,2,minivan,4500
2370,Opel,Vectra,automatic,blue,326000,1996,gasoline,1.6,sedan,2100
2371,Opel,Zafira,mechanical,brown,147000,2015,diesel,1.6,minivan,12200
2372,Opel,Zafira,mechanical,silver,328000,2000,diesel,2,minivan,3800
2373,Opel,Vectra,automatic,silver,300000,2005,gasoline,2.2,sedan,5000
2374,Opel,Astra,mechanical,white,322000,1992,diesel,1.7,universal,948.5
2375,Opel,Corsa,mechanical,other,200000,2007,gasoline,1,hatchback,4500
2376,Opel,Combo,mechanical,green,173000,2009,diesel,1.3,van,5500
2377,Opel,Insignia,automatic,black,34000,2013,gasoline,2,sedan,14800
2378,Opel,Agila,mechanical,silver,180000,2008,gasoline,1,hatchback,4799
2379,Opel,Insignia,automatic,black,257000,2009,gasoline,2,universal,9950
2380,Opel,Omega,mechanical,green,280000,1995,diesel,2.5,universal,1000
2381,Opel,Meriva,mechanical,grey,103000,2010,gasoline,1.4,minivan,8700
2382,Opel,Astra,mechanical,silver,98000,2012,gasoline,1.6,hatchback,7600
2383,Opel,Omega,mechanical,white,186000,1994,diesel,2.5,universal,1590
2384,Opel,Frontera,mechanical,grey,222000,1994,diesel,1.7,suv,2850
2385,Opel,Vectra,mechanical,silver,256987,1998,diesel,2,universal,1950
2387,Opel,Zafira,mechanical,blue,301500,2004,gasoline,1.8,minivan,5100
2388,Opel,Kadett,automatic,yellow,33000,1978,gasoline,1.2,hatchback,650
2389,Opel,Vectra,mechanical,red,380000,1990,gasoline,1.6,sedan,700
2390,Opel,Vectra,mechanical,white,289656,1998,diesel,2,sedan,2200
2391,Opel,Corsa,mechanical,white,192363,2009,gasoline,1,hatchback,4200
2392,Opel,Zafira,mechanical,yellow,365000,2003,diesel,2,minivan,4125
2393,Opel,Omega,mechanical,grey,297600,1996,gasoline,2,universal,1500
2394,Opel,Combo,mechanical,white,308000,2008,diesel,1.3,universal,3400
2395,Opel,Vectra,mechanical,blue,406000,1997,gasoline,1.8,universal,2450
2396,Opel,Insignia,mechanical,black,135000,2016,diesel,1.6,universal,12799
2398,Opel,Astra,mechanical,blue,350000,1996,diesel,1.7,universal,1650
2399,Opel,Astra,mechanical,black,215000,2010,gasoline,1.4,hatchback,7800
2400,Opel,Vectra,mechanical,blue,200000,1999,diesel,2,sedan,2900
2401,Opel,Zafira,mechanical,grey,198000,2009,diesel,1.7,minivan,7000
2402,Opel,Zafira,mechanical,silver,352000,2004,diesel,2.2,minivan,5700
2403,Opel,Insignia,mechanical,blue,151000,2011,gasoline,1.6,universal,9300
2404,Opel,Omega,mechanical,green,345500,1997,gasoline,2,universal,1500
2405,Opel,Astra,mechanical,green,200000,1997,diesel,1.6,universal,1300
2406,Opel,Antara,automatic,white,148000,2013,diesel,2.2,suv,13800
2407,Opel,Astra,mechanical,silver,250000,2001,diesel,1.7,hatchback,2500
2408,Opel,Astra,mechanical,black,253000,2007,gasoline,1.6,universal,5690
2409,Opel,Kadett,mechanical,red,300000,1986,diesel,1.6,hatchback,300
2410,Opel,Astra,mechanical,black,74000,2012,gasoline,1.6,sedan,9400
2411,Opel,Zafira,mechanical,silver,280699,2009,diesel,1.7,minivan,6350
2412,Opel,Insignia,automatic,black,213200,2009,diesel,2,universal,9484.95
2413,Opel,Astra,mechanical,red,300000,2000,gasoline,1.4,universal,2200
2414,Opel,Astra,mechanical,blue,439489,2007,diesel,1.9,universal,3500
2415,Opel,Astra,mechanical,blue,207010,2011,diesel,1.7,universal,6990
2416,Opel,Vectra,mechanical,blue,480000,1998,diesel,2,hatchback,1700
2417,Opel,Meriva,mechanical,black,311000,2003,gasoline,1.6,minivan,3500
2418,Opel,Vectra,mechanical,green,420000,1995,gasoline,1.8,sedan,1350
2419,Opel,Vectra,mechanical,silver,190000,2002,gasoline,1.8,sedan,4650
2420,Opel,Zafira,automatic,grey,120000,2011,gasoline,1.8,minivan,8700
2421,Opel,Astra,automatic,grey,141000,2012,gasoline,1.6,hatchback,7400
2422,Opel,Corsa,mechanical,red,300000,1994,gasoline,2,hatchback,500
2423,Opel,Omega,mechanical,black,295000,1998,gasoline,2,universal,2350
2424,Opel,Zafira,mechanical,black,144000,2014,diesel,1.6,minivan,12300
2425,Opel,Astra,mechanical,red,291000,1999,gasoline,1.6,hatchback,2700
2427,Opel,Astra,mechanical,silver,298000,2008,diesel,1.7,universal,5000
2428,Opel,Vectra,automatic,silver,392160,2003,gasoline,2.2,hatchback,4499
2429,Opel,Zafira,mechanical,other,205300,2008,gasoline,1.6,minivan,7249
2430,Opel,Vectra,mechanical,grey,255000,2004,gasoline,1.8,sedan,4647.63
2431,Opel,Insignia,automatic,black,203884,2010,gasoline,2,sedan,8250
2432,Opel,Astra,automatic,black,158000,2008,gasoline,1.6,sedan,5800
2433,Opel,Omega,mechanical,other,454000,1996,diesel,2.5,universal,900
2435,Opel,Zafira,mechanical,silver,260000,2006,diesel,1.9,minivan,6650
2436,Opel,Omega,mechanical,green,388000,1997,diesel,2.5,sedan,2200
2439,Opel,Tigra,mechanical,other,150000,2005,gasoline,1.4,cabriolet,4950
2442,Opel,Insignia,mechanical,white,220000,2015,diesel,2,universal,11990
2443,Opel,Vectra,mechanical,blue,416000,1997,gasoline,1.8,universal,1300
2445,Opel,Sintra,mechanical,green,287000,1998,gasoline,2.2,minivan,2150
2446,Opel,Astra,mechanical,silver,332000,2010,diesel,1.7,universal,7700
2447,Opel,Astra,mechanical,grey,209000,2009,diesel,1.7,universal,6600
2448,Opel,Corsa,mechanical,blue,251000,2008,diesel,1.3,hatchback,4299
2450,Opel,Omega,automatic,black,270000,2002,gasoline,2.2,sedan,3550
2451,Opel,Zafira,mechanical,blue,235413,1999,gasoline,1.6,minivan,2800
2453,Opel,Movano,mechanical,blue,360000,2004,diesel,3,van,6900
2454,Opel,Omega,automatic,silver,330000,2002,diesel,2.5,sedan,3300
2455,Opel,Vivaro,mechanical,white,280000,2002,diesel,1.9,van,7000
2456,Opel,Zafira,mechanical,black,175507,2016,diesel,1.6,minivan,8300
2457,Opel,Omega,mechanical,violet,340000,1995,diesel,2.5,universal,2200
2458,Opel,Vectra,automatic,other,390000,2003,diesel,2.2,sedan,4200
2459,Opel,Astra,automatic,silver,165000,2005,gasoline,1.6,hatchback,3800
2460,Opel,Signum,mechanical,silver,200000,2007,diesel,1.9,hatchback,5950
2462,Opel,Vectra,mechanical,white,300000,1996,diesel,1.7,sedan,750
2463,Opel,Vectra,mechanical,blue,360000,1996,gasoline,1.8,sedan,2350
2465,Opel,Omega,mechanical,blue,200000,1998,gasoline,2,universal,1250
2467,Opel,Omega,mechanical,green,200000,1998,diesel,2,universal,1850
2468,Opel,Meriva,mechanical,white,200000,2005,diesel,1.7,minivan,3450
2469,Opel,Omega,mechanical,red,250000,1987,gasoline,2,sedan,1850
2470,Opel,Vectra,mechanical,white,322000,2003,diesel,2.2,sedan,4550
2471,Opel,Antara,mechanical,black,42987,2014,diesel,2.2,suv,15900
2472,Opel,Frontera,mechanical,green,1000000,1994,gasoline,2,suv,1850
2473,Opel,Astra,mechanical,silver,250000,2004,diesel,2,universal,3500
2474,Opel,Astra,mechanical,silver,171000,2010,diesel,1.3,hatchback,6500
2475,Opel,Omega,mechanical,green,250000,1995,gasoline,2,universal,700
2476,Opel,Omega,mechanical,green,314000,1995,gasoline,2,sedan,950
2477,Opel,Astra,automatic,brown,89000,2012,gasoline,1.4,universal,7450
2478,Opel,Astra,automatic,white,198000,2011,gasoline,1.6,hatchback,5950
2481,Opel,Vivaro,mechanical,grey,276000,2007,diesel,2,minibus,11550
2482,Opel,Insignia,mechanical,black,117000,2011,gasoline,1.8,liftback,10500
2483,Opel,Tigra,mechanical,yellow,268000,1996,gasoline,1.4,coupe,2500
2485,Opel,Astra,mechanical,other,127000,1997,gasoline,1.6,hatchback,1000
2488,Opel,Astra,mechanical,blue,193000,2008,gasoline,1.6,sedan,5500
2490,Opel,Zafira,mechanical,green,418200,2000,diesel,2,minivan,3400
2491,Opel,Astra,mechanical,grey,175000,2009,gasoline,1.4,hatchback,5450
2492,Opel,Signum,automatic,silver,488347,2003,diesel,2.2,hatchback,3200
2493,Opel,Sintra,mechanical,green,232000,1998,gasoline,2.2,minivan,2466.09
2494,Opel,Vectra,mechanical,blue,355000,2005,diesel,2.2,universal,5200
2495,Opel,Astra,mechanical,silver,280000,2008,diesel,1.3,universal,5500
2496,Opel,Vectra,automatic,silver,178500,2006,gasoline,1.8,hatchback,6000
2497,Opel,Signum,mechanical,silver,275000,2003,diesel,2.2,hatchback,4600
2498,Opel,Zafira,automatic,blue,150000,2012,gasoline,1.8,minivan,7500
2500,Opel,Astra,mechanical,blue,321323,2000,diesel,1.7,universal,2950
2501,Opel,Vectra,mechanical,silver,324225,2000,diesel,2,hatchback,2750
2502,Opel,Omega,mechanical,other,375542,2002,gasoline,2.6,sedan,3499
2503,Opel,Vectra,automatic,grey,350000,2003,diesel,2.2,sedan,4500
2504,Opel,Vectra,mechanical,blue,387000,2000,gasoline,1.8,sedan,2850
2505,Opel,Astra,automatic,silver,353301,2002,diesel,2,universal,3750
2506,Opel,Zafira,mechanical,green,228828,2003,diesel,2,minivan,5450
2511,Opel,Mokka,automatic,brown,78000,2014,gasoline,1.4,suv,15000
2512,Opel,Vectra,mechanical,other,395892,1997,gasoline,1.6,hatchback,2250
2513,Opel,Zafira,mechanical,black,179000,2016,diesel,1.6,minivan,13150
2514,Opel,Vectra,mechanical,other,245308,1998,diesel,2,universal,2150
2515,Opel,Zafira,mechanical,blue,243768,2004,diesel,2.2,minivan,5850
2516,Opel,Zafira,mechanical,grey,166000,2015,diesel,1.6,minivan,12650
2517,Opel,Zafira,mechanical,blue,343590,2001,gasoline,1.8,minivan,4250
2518,Opel,Meriva,automatic,silver,144000,2004,gasoline,1.6,minivan,4250
2520,Opel,Insignia,mechanical,black,147000,2011,gasoline,1.8,liftback,9550
2521,Opel,Vectra,mechanical,blue,323095,1998,diesel,2,sedan,2300
2522,Opel,Zafira,mechanical,yellow,325000,2010,gasoline,1.6,minivan,6250
